Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
1996.0,Karim Abdul-Jabbar,UCLA,RB,70.0,194.0,9.75,31.13,,,,32.5,115.0,4.29,,11.54
1996.0,Joe Abdullah,Pacific (CA),RB,70.8,217.0,9.63,31.25,,4.81,14.0,32.0,116.0,4.54,,12.5
1996.0,Donnie Abraham,East Tennessee,CB,69.8,180.0,8.75,32.0,,4.61,13.0,32.0,119.0,4.05,,11.24
1996.0,Gene Adair,New Haven (CT),K,74.0,188.0,9.5,31.25,,,,,,,,
1996.0,Mike Alstott,Purdue,FB,72.4,240.0,9.88,31.5,,4.68,24.0,33.0,117.0,4.16,,11.85
1996.0,Brian Anderson,Mississippi State,C,74.6,287.0,10.0,31.5,,5.28,25.0,27.5,109.0,4.72,,
1996.0,Eric Anderson,Sam Houston State (TX),SS,70.8,192.0,9.5,30.88,,4.69,18.0,29.5,108.0,,,
1996.0,Willie Anderson,Auburn,OT,77.0,324.0,11.25,35.13,,5.28,20.0,23.0,97.0,,,
1996.0,Mike Archie,Penn State,RB,68.0,206.0,10.13,31.5,,,,,,,,
1996.0,Jay Arnold,Frenso State (CA),WR,72.3,176.0,9.13,32.75,,4.68,,30.0,116.0,4.2,,11.81
1996.0,Jeremy Asher,Oregon,ILB,72.6,235.0,9.25,32.13,,4.88,18.0,32.0,113.0,4.29,,11.95
1996.0,Eric Austin,Jackson State (MS),SS,70.3,203.0,9.75,31.75,,,,28.0,105.0,,,
1996.0,Gary Bandy,Baylor,OLB,75.9,237.0,9.0,33.63,,,18.0,,,,,
1996.0,Chris Banks,Kansas,OG,73.5,292.0,9.75,32.75,,5.02,20.0,24.5,106.0,4.7,,
1996.0,Shawn Banks,Texas Tech,ILB,73.0,228.0,10.5,33.63,,4.74,24.0,32.5,113.0,4.24,,11.91
1996.0,Tony Banks,Michigan State,QB,76.5,220.0,9.5,33.13,,4.93,,,,4.55,,
1996.0,Kantroy Barber,West Virginia,FB,72.8,244.0,9.38,32.75,,,26.0,,,,,
1996.0,Reggie Barlow,Alabama State,WR,71.3,187.0,8.75,33.13,,4.59,,32.5,115.0,4.2,,11.12
1996.0,David Barnard,Florida,DT,73.8,302.0,10.0,34.0,,5.29,,23.5,94.0,5.04,,
1996.0,Robert Barr,Rutgers,OT,76.5,307.0,10.13,33.75,,5.68,18.0,23.0,104.0,5.23,,
1996.0,Marco Battaglia,Rutgers,TE,74.0,254.0,9.63,31.25,,4.78,20.0,33.5,110.0,4.17,,11.38
1996.0,Aaron Beasley,West Virginia,CB,71.4,197.0,9.0,32.63,,4.74,10.0,33.5,119.0,4.09,,11.44
1996.0,Jamara Bell,Clinch Valley (VA),TE,76.6,238.0,10.0,34.13,,4.84,8.0,29.0,112.0,4.71,,12.1
1996.0,Ricky Bell,North Carolina State,CB,69.8,186.0,9.25,31.0,,,16.0,,,,,
1996.0,Grady Benton,West Texas A&M,QB,73.8,196.0,9.63,33.5,,4.88,,29.0,109.0,4.62,,
1996.0,Brook Berringer,Nebraska,QB,75.5,218.0,9.63,34.0,,4.69,,33.0,113.0,4.13,,
1996.0,Tim Biakabutuka,Michigan,RB,72.1,205.0,9.0,31.88,,,,,,,,
1996.0,Ken Blackman,Illinois,OG,77.1,314.0,9.88,32.5,,5.3,28.0,28.0,106.0,4.53,,
1996.0,Sean Boyd,North Carolina,SS,74.4,208.0,10.13,33.88,,4.6,,35.0,118.0,4.5,,11.6
1996.0,Dan Brandenberg,Indiana State,DE,74.6,254.0,9.25,31.25,,4.59,24.0,36.0,125.0,4.32,,
1996.0,Dorian Brew,Kansas,CB,70.0,182.0,9.13,31.13,,,,,,,,
1996.0,Curtis Brown,Alabama,WR,72.8,196.0,9.0,33.75,,4.85,,31.5,113.0,4.24,,11.81
1996.0,Reggie Brown,Frenso State (CA),FB,72.1,242.0,9.25,31.25,,4.86,,32.5,117.0,,,
1996.0,Reggie Brown,Texas A&M,OLB,74.0,241.0,9.0,32.25,,4.53,25.0,33.0,120.0,4.06,,11.73
1996.0,Shannon Brown,Alabama,DT,76.1,290.0,10.38,31.63,,4.99,31.0,29.5,112.0,4.4,,
1996.0,Willie Brown,Temple,OLB,72.5,208.0,9.38,33.13,,4.74,11.0,31.0,109.0,4.61,,12.38
1996.0,John Browning,West Virginia,DT,76.0,264.0,10.75,34.13,,5.05,21.0,29.5,112.0,4.65,,
1996.0,Jeff Buckey,Stanford,OT,76.1,299.0,10.38,32.75,,5.27,26.0,28.0,104.0,4.63,,
1996.0,Kendrick Burton,Alabama,DE,76.8,282.0,10.5,33.0,,5.08,18.0,27.5,107.0,4.65,,
1996.0,Shane Burton,Tennessee,DT,77.4,300.0,9.5,33.63,,5.28,19.0,27.0,96.0,4.61,,
1996.0,Mark Campbell,Florida,DT,73.4,290.0,10.25,32.13,,,24.0,,,,,
1996.0,Alan Campos,Louisville,OLB,75.3,236.0,9.75,32.38,,4.78,,37.0,117.0,4.41,,11.95
1996.0,Michael Cheever,Georgia Tech,C,75.5,296.0,10.13,32.5,,,30.0,30.5,112.0,,,
1996.0,Jerod Cherry,California,CB,72.5,197.0,10.0,32.13,,4.6,19.0,31.5,118.0,4.31,,11.78
1996.0,Antwan Chiles,Liberty (VA),QB,73.1,240.0,10.63,33.75,,4.94,,30.0,105.0,4.73,,
1996.0,Johnie Church,Florida,DE,74.8,259.0,10.0,35.75,,4.88,28.0,36.0,117.0,4.45,,
1996.0,Brian Clark,Hofstra (NY),FS,72.8,204.0,9.25,33.38,,4.74,16.0,33.0,105.0,4.36,,11.59
1996.0,Jon Clark,Temple,OT,78.5,354.0,10.13,33.0,,5.61,13.0,24.0,89.0,5.15,,
1996.0,Sedric Clark,Tulsa (OK),DE,73.5,248.0,10.5,33.63,,,24.0,31.0,,,,
1996.0,Duane Clemons,California,OLB,76.8,261.0,10.63,35.63,,,23.0,33.0,117.0,,,
1996.0,Jamie Coleman,Appalachian State (NC),CB,69.0,184.0,8.88,29.13,,4.87,8.0,33.5,112.0,4.38,,11.8
1996.0,Marcus Coleman,Texas Tech,SS,73.8,208.0,9.38,32.25,,4.67,,33.0,126.0,4.26,,11.45
1996.0,Shaston Coleman,Mississippi State,WR,73.5,209.0,9.0,33.75,,4.69,,29.5,117.0,4.52,,12.15
1996.0,Doug Colman,Nebraska,ILB,73.9,252.0,9.13,31.75,,4.79,21.0,29.0,110.0,4.26,,11.65
1996.0,Steven Conley,Arkansas,OLB,76.6,231.0,9.38,34.0,,4.55,21.0,38.0,134.0,4.39,,
1996.0,Forrest Conoly,Florida State,OT,78.5,371.0,10.75,34.25,,5.55,27.0,19.0,93.0,,,
