Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
1993.0,Keith Battle,North Carolina State,DE,73.0,262.0,9.38,32.5,,5.12,,31.0,,,,
1993.0,Fred Baxter,Auburn,TE,75.0,252.0,9.5,33.88,,4.93,18.0,29.5,109.0,4.49,,12.0
1993.0,Charles Belin,Wisconsin,OG,73.9,312.0,9.75,34.75,,5.22,34.0,28.5,107.0,4.59,,
1993.0,Coleman Bell,Miami (FL),TE,73.8,232.0,8.88,30.88,,4.87,21.0,30.0,109.0,4.52,,12.39
1993.0,Ryan Benjamin,Pacific (CA),RB,67.3,186.0,9.75,28.63,,4.72,19.0,,,,,
1993.0,Jimmy Bethea,Tennessee State,WR,74.4,198.0,9.38,33.0,,4.73,12.0,,,,,
1993.0,Jerome Bettis,Notre Dame,FB,71.0,248.0,10.13,33.75,,,,,,,,
1993.0,Greg Biekert,Colorado,ILB,74.5,231.0,10.25,31.13,,4.89,20.0,30.5,109.0,4.29,,11.99
1993.0,Blaine Bishop,Ball State (IN),SS,68.6,194.0,8.13,31.13,,4.61,20.0,41.5,120.0,4.0,,11.58
1993.0,Greg Bishop,Pacific (CA),OT,77.6,298.0,9.5,34.75,,5.44,19.0,27.5,99.0,4.65,,
1993.0,John Biskup,Syracuse,K,69.0,193.0,7.63,29.5,,,,,,,,
1993.0,Drew Bledsoe,Washington State,QB,77.0,233.0,9.63,33.25,,,,32.5,111.0,4.54,,
1993.0,Eric Blount,Houston,OLB,71.4,234.0,8.88,32.13,,4.83,19.0,31.0,,,,
1993.0,Phillip Bobo,Washington State,WR,70.6,186.0,9.88,32.25,,4.59,,27.0,111.0,4.26,,11.83
1993.0,John Bonds,Northern Arizona,QB,76.4,230.0,10.13,33.63,,5.02,,28.5,106.0,4.27,,
1993.0,Scott Bonnell,Indiana,K,69.9,165.0,8.63,31.75,,,,,,,,
1993.0,Melvin Bonner,Baylor,WR,74.6,207.0,8.88,32.88,,4.63,,36.0,129.0,4.42,,11.99
1993.0,Daniel Boyd,Mississippi State,OLB,72.4,232.0,9.13,30.25,,4.85,18.0,32.0,113.0,4.17,,11.64
1993.0,Deral Boykin,Louisville,SS,70.5,196.0,8.13,30.25,,4.63,16.0,34.0,120.0,4.13,,11.25
1993.0,Ronnie Bradford,Colorado,FS,70.3,188.0,8.13,31.5,,4.61,12.0,31.5,124.0,4.2,,
1993.0,Chuck Bradley,Kentucky,OT,77.4,296.0,9.75,35.38,,5.33,24.0,31.0,112.0,4.58,,
1993.0,Vincent Brisby,Louisiana-Monroe,WR,73.0,186.0,10.25,32.38,,4.49,,36.0,128.0,4.04,,11.44
1993.0,Anthony Brooks,East Texas Baptist,WR,71.0,179.0,8.5,32.0,,4.5,,29.0,115.0,4.3,,11.84
1993.0,Reggie Brooks,Notre Dame,RB,67.5,209.0,8.13,30.0,,,18.0,,,,,
1993.0,Chad Brown,Colorado,OLB,74.5,236.0,10.5,32.88,,4.85,,33.0,117.0,4.15,,11.26
1993.0,Chad Brown,Mississippi,DE,78.3,268.0,9.5,34.25,,5.13,19.0,29.5,111.0,4.62,,
1993.0,Corwin Brown,Michigan,CB,72.4,196.0,8.5,31.75,,4.56,,31.5,115.0,4.13,,11.3
1993.0,Derek Brown,Nebraska,RB,69.0,180.0,9.25,30.88,,4.63,13.0,38.0,127.0,3.91,,11.02
1993.0,Gilbert Brown,Kansas,DT,74.8,330.0,9.38,32.75,,5.12,24.0,23.0,104.0,4.84,,
1993.0,Jerome Brown,Mississippi State,DE,75.3,292.0,9.0,35.13,,,,,,,,
1993.0,Mark Brunell,Washington,QB,73.0,206.0,9.13,32.25,,4.7,,30.5,112.0,4.19,,
1993.0,Ray Buchanan,Louisville,CB,69.3,193.0,8.63,32.88,,4.5,10.0,36.0,127.0,4.0,,11.04
1993.0,Marcus Buckley,Texas A&M,OLB,75.1,235.0,10.38,31.13,,,15.0,,,,,
1993.0,Andrew Buggs,Iowa State,CB,72.0,190.0,9.88,33.63,,4.7,8.0,36.0,122.0,4.38,,11.11
1993.0,Ed Bunn,Texas-El Paso,P,73.8,186.0,8.38,31.13,,,,,,,,
1993.0,Lewis Bush,Washington State,OLB,74.3,235.0,9.13,32.25,,4.77,14.0,29.5,,,,
1993.0,Mark Caesar,Miami (FL),DT,73.9,295.0,8.75,31.88,,5.15,,35.5,104.0,4.66,,
1993.0,Mike Caldwell,Middle Tennessee State,OLB,73.6,226.0,8.38,34.25,,4.66,19.0,39.0,122.0,3.95,,11.16
1993.0,Ron Carpenter,Miami (OH),FS,72.9,189.0,9.0,32.13,,4.68,12.0,33.0,112.0,4.29,,11.91
1993.0,Tom Carter,Notre Dame,CB,70.9,187.0,8.75,32.13,,4.45,17.0,43.0,135.0,4.18,,11.16
1993.0,Eric Castle,Oregon,FS,74.9,212.0,9.5,30.38,,4.64,10.0,35.0,123.0,4.02,,11.06
1993.0,Grady Cavness,Texas,CB,69.4,191.0,7.75,32.75,,4.81,6.0,29.5,110.0,3.97,,11.73
1993.0,Mike Chalenski,UCLA,DE,77.0,267.0,9.88,33.25,,5.11,20.0,32.0,111.0,4.56,,
1993.0,Don Chaney,South Carolina,TE,76.6,235.0,9.0,33.88,,4.75,,33.0,117.0,4.24,,11.82
1993.0,John Charles,Portland State (OR),QB,71.4,211.0,10.13,31.38,,,,,,,,
1993.0,James Clifford,Washington,OLB,72.0,234.0,9.0,31.88,,4.8,22.0,36.0,106.0,4.37,,12.04
1993.0,Gregory Clifton,Virginia Military Inst (VA),WR,71.3,178.0,9.0,30.0,,4.58,,33.5,122.0,4.14,,11.39
1993.0,Trevor Cobb,Rice (TX),RB,68.9,194.0,9.0,29.75,,4.68,11.0,30.0,103.0,4.41,,11.8
1993.0,Joe Cocozzo,Michigan,OG,75.9,300.0,10.63,32.5,,5.3,26.0,22.0,96.0,4.63,,
1993.0,Ben Coleman,Wake Forest,OG,76.6,331.0,9.38,36.25,,5.33,22.0,27.5,100.0,4.99,,
1993.0,Mike Compton,West Virginia,C,78.5,297.0,10.13,34.0,,5.35,16.0,21.5,100.0,4.77,,
1993.0,Curtis Conway,Southern California,WR,72.3,185.0,8.75,31.5,,,,,,,,
1993.0,Rob Coons,Pittsburgh,TE,77.0,239.0,10.0,32.25,,5.0,10.0,29.0,119.0,4.34,,11.77
1993.0,Horace Copeland,Miami (FL),WR,74.4,194.0,9.75,33.25,,4.63,,43.5,130.0,,,
1993.0,John Copeland,Alabama,DE,75.0,286.0,10.0,33.88,,,,,,,,
1993.0,Russell Copeland,Memphis,WR,72.4,196.0,8.38,31.38,,,,34.5,112.0,,,
1993.0,Estrus Crayton,Southern California,RB,74.0,186.0,8.5,32.75,,4.81,8.0,29.5,111.0,4.2,,11.83
1993.0,Alan Cross,Iowa,TE,74.5,236.0,9.13,32.63,,4.99,,30.0,109.0,4.47,,12.16
1993.0,Eric Curry,Alabama,DE,77.9,265.0,9.13,33.63,,,,,,,,
1993.0,Randy Cuthbert,Duke,RB,74.4,223.0,9.25,31.0,,4.82,17.0,30.0,110.0,4.22,,11.73
1993.0,Steve Dark,Middle Tennessee State,TE,73.4,231.0,9.38,32.25,,4.77,28.0,34.0,118.0,4.21,,11.66
1993.0,David Davis,Texas A&M,P,74.3,219.0,9.25,31.13,,,,,,,,
1993.0,Martin Davis,Michigan,OLB,73.3,249.0,8.5,33.13,,4.9,,29.0,,,,
1993.0,Scott Davis,Iowa,OG,74.9,282.0,9.38,33.0,,5.12,28.0,28.5,106.0,4.34,,
1993.0,Sean Dawkins,California,WR,75.9,213.0,10.0,32.25,,4.61,,32.0,119.0,4.0,,11.21
1993.0,Mike Dehoog,Utah,OT,75.6,296.0,9.63,33.5,,5.46,20.0,26.5,98.0,4.8,,
1993.0,Mike Devlin,Iowa,C,73.1,293.0,9.88,30.5,,5.65,22.0,21.0,94.0,4.82,,
1993.0,Ron Dickerson,Arkansas,WR,72.5,206.0,8.88,33.0,,4.55,,33.5,123.0,4.2,,11.69
1993.0,Jerry Dillon,East Carolina (NC),OLB,75.8,221.0,10.13,32.5,,4.82,15.0,34.5,114.0,4.44,,12.24
1993.0,Ronnie Dixon,Cincinnati,DT,74.5,305.0,9.38,33.75,,5.34,34.0,26.5,102.0,4.67,,
1993.0,Earl Dotson,Texas A&M-Kingsville,OT,75.3,318.0,9.38,33.88,,5.49,21.0,26.0,109.0,4.74,,
1993.0,Troy Drayton,Penn State,TE,74.3,253.0,10.25,34.13,,4.66,28.0,31.5,108.0,4.36,,11.84
1993.0,Demetrius Dubose,Notre Dame,ILB,73.6,232.0,9.0,33.75,,4.73,,30.0,116.0,4.34,,12.07
1993.0,Tico Duckett,Michigan State,RB,69.4,198.0,9.25,30.88,,,,,,,,
1993.0,William Duckett,Nevada Las Vegas,CB,75.3,194.0,10.0,33.13,,4.52,17.0,38.0,120.0,4.06,,11.4
1993.0,Chuckie Dukes,Boston College,RB,69.1,189.0,8.13,30.5,,4.66,14.0,31.5,111.0,3.97,,11.3
1993.0,Walt Dunson,Middle Tennessee State,RB,67.9,170.0,8.13,31.25,,,5.0,,,,,
1993.0,Ernest Dye,South Carolina,OT,76.8,337.0,9.88,34.38,,5.71,24.0,22.0,89.0,5.1,,
1993.0,Guy Earle,Chadron State (NE),OT,76.1,294.0,10.13,32.88,,5.22,24.0,29.0,104.0,4.78,,
1993.0,Antonio Edwards,Valdosta State (GA),DT,74.3,264.0,9.25,33.25,,,22.0,,,,,
1993.0,Jason Elam,Hawaii,K,71.1,192.0,8.5,28.63,,,,,,,,
1993.0,Steve Everitt,Michigan,C,76.6,290.0,10.0,32.88,,5.03,25.0,25.0,108.0,4.33,,
1993.0,Brad Fichtel,Eastern Illinois,C,74.0,284.0,10.38,31.88,,5.22,29.0,27.0,107.0,4.35,,
1993.0,Jaime Fields,Washington,OLB,71.6,236.0,9.0,31.63,,4.57,17.0,34.0,114.0,4.33,,
1993.0,Deon Figures,Colorado,CB,71.6,192.0,8.88,32.0,,4.62,13.0,34.5,121.0,4.2,,11.52
1993.0,Albert Fontenot,Baylor,DE,76.3,260.0,9.0,33.75,,4.95,19.0,33.0,119.0,4.43,,
1993.0,Dan Footman,Florida State,DE,76.9,288.0,10.13,33.0,,4.77,,31.5,112.0,4.61,,
1993.0,Derrick Frazier,Texas A&M,CB,70.4,178.0,8.13,31.88,,4.52,,,,,,
1993.0,Reggie Freeman,Florida State,OLB,73.6,235.0,8.88,32.0,,4.82,24.0,34.0,113.0,4.43,,11.85
1993.0,David Frisch,Colorado State,TE,77.5,256.0,10.5,33.13,,5.0,16.0,31.0,122.0,4.56,,11.87
1993.0,Erick Fry,Georgia Tech,ILB,74.8,215.0,9.13,31.38,,4.91,10.0,27.5,111.0,4.18,,11.86
1993.0,Eric Gallon,Kansas State,RB,71.6,199.0,9.63,32.5,,4.72,15.0,37.5,122.0,4.1,,11.74
1993.0,Bob Garman,Washington State,OT,75.5,290.0,9.25,32.88,,5.27,35.0,27.0,103.0,4.74,,
1993.0,Chris Gedney,Syracuse,TE,77.3,254.0,9.38,33.63,,4.83,18.0,30.5,110.0,4.39,,11.6
1993.0,Ron George,Stanford,OLB,73.8,222.0,8.75,32.0,,4.65,28.0,37.0,129.0,4.38,,11.6
1993.0,John Gerak,Penn State,OG,75.9,292.0,9.75,32.0,,,28.0,,,,,
1993.0,Eric Geter,Clemson,CB,70.4,198.0,9.13,31.38,,4.69,16.0,31.5,112.0,4.25,,11.32
1993.0,Reggie Givens,Penn State,OLB,71.6,217.0,8.75,31.38,,,15.0,,,,,
1993.0,Malcolm Goodwin,Iowa State,OLB,72.6,223.0,9.0,32.5,,4.72,16.0,33.5,116.0,4.33,,11.69
1993.0,Darrien Gordon,Stanford,CB,71.0,182.0,8.63,30.88,,4.42,12.0,37.5,127.0,,,
1993.0,Carlton Gray,UCLA,CB,72.1,182.0,10.13,31.38,,4.51,10.0,35.0,122.0,4.34,,11.56
1993.0,Chris Gray,Auburn,OG,75.6,286.0,10.25,31.75,,4.97,27.0,30.5,116.0,4.34,,
1993.0,Elvis Grbac,Michigan,QB,77.1,232.0,9.13,33.25,,4.81,,31.5,112.0,4.5,,
1993.0,Trent Green,Indiana,QB,74.5,211.0,9.63,33.13,,4.92,,32.5,116.0,4.2,,
1993.0,Victor Green,Akron,SS,69.1,195.0,9.13,31.88,,4.53,17.0,33.0,118.0,4.36,,12.4
1993.0,Casey Greer,Miami (FL),CB,73.4,204.0,8.88,32.0,,4.8,9.0,32.5,107.0,4.22,,11.51
1993.0,Lance Gunn,Texas,SS,75.3,217.0,9.25,33.13,,4.55,9.0,33.5,120.0,4.19,,11.29
1993.0,Justin Hall,Notre Dame,C,75.6,291.0,10.5,33.25,,5.52,23.0,26.5,95.0,4.71,,
1993.0,Les Hall,Clemson,OT,78.8,312.0,9.5,33.25,,5.44,17.0,22.0,97.0,4.79,,
1993.0,Ty Hallock,Michigan State,FB,74.1,251.0,9.25,31.63,,4.89,24.0,30.0,111.0,4.06,,11.7
1993.0,Rick Hamilton,Central Florida,ILB,73.3,242.0,10.0,31.88,,4.76,,32.0,114.0,4.26,,11.63
1993.0,Travis Hannah,Southern California,WR,67.0,161.0,8.0,29.0,,4.43,,32.0,114.0,4.1,,11.57
1993.0,Jesse Hardwick,Frenso State (CA),OT,76.8,288.0,10.13,32.63,,5.71,26.0,23.5,91.0,5.23,,
1993.0,Adrian Hardy,Northwestern State (LA),CB,71.8,194.0,9.5,32.38,,4.59,10.0,,,,,
1993.0,Roger Harper,Ohio State,SS,74.4,223.0,9.75,34.5,,4.59,12.0,33.5,120.0,4.13,,11.44
1993.0,Rudy Harris,Clemson,FB,73.5,253.0,8.63,32.13,,,18.0,,,,,
1993.0,Willie Harris,Mississippi State,WR,73.4,193.0,8.88,32.13,,4.63,,33.5,114.0,4.24,,11.52
1993.0,Andre Hastings,Georgia,WR,72.3,185.0,9.88,31.5,,,,,,,,
1993.0,Garland Hawkins,Syracuse,OLB,75.3,232.0,10.25,33.5,,4.75,18.0,33.5,121.0,4.4,,12.02
1993.0,Garrison Hearst,Georgia,RB,69.0,204.0,9.5,31.13,,,,,,,,
1993.0,Toby Heaton,Michigan State,OG,77.4,302.0,10.0,33.38,,5.42,31.0,21.5,96.0,4.89,,
1993.0,Vaughn Hebron,Virginia Tech,RB,68.5,194.0,9.38,30.63,,4.79,11.0,31.5,105.0,4.3,,11.56
1993.0,Kerry Henderson,Texas Southern,RB,65.9,167.0,8.88,27.88,,4.49,18.0,34.5,118.0,4.0,,11.04
1993.0,Othello Henderson,UCLA,FS,71.9,207.0,9.38,32.88,,4.72,19.0,36.0,116.0,4.5,,11.83
1993.0,Kevin Henry,Mississippi State,DE,75.9,274.0,8.63,33.25,,5.19,,28.0,104.0,4.86,,
1993.0,Craig Hentrich,Notre Dame,P,72.8,200.0,8.38,29.75,,,,,,,,
1993.0,Travis Hill,Nebraska,OLB,73.6,231.0,8.88,33.0,,,,,,,,
1993.0,Billy Joe Hobert,Washington,QB,74.6,234.0,9.75,29.0,,4.89,,30.5,109.0,4.29,,
1993.0,Dave Hoffmann,Washington,ILB,73.6,229.0,8.38,31.25,,4.99,24.0,28.5,108.0,4.43,,12.45
1993.0,Lamont Hollinquest,Southern California,OLB,74.8,240.0,9.5,32.75,,4.87,9.0,34.0,116.0,4.32,,11.77
1993.0,Lester Holmes,Jackson State (MS),OG,75.6,301.0,10.5,34.38,,5.26,26.0,28.5,109.0,4.78,,
1993.0,Brad Hopkins,Illinois,OT,75.4,306.0,9.5,33.63,,5.19,18.0,27.0,106.0,4.63,,
1993.0,Danan Hughes,Iowa,WR,73.3,206.0,9.75,31.25,,,,,,,,
1993.0,Tyrone Hughes,Nebraska,CB,69.0,189.0,8.0,31.5,,4.57,,34.0,116.0,,,
1993.0,Eric Hunter,Purdue,QB,75.5,212.0,8.5,33.88,,4.72,,36.5,122.0,4.39,,
1993.0,Greg Huntington,Penn State,OT,75.5,278.0,9.13,31.75,,5.21,18.0,24.0,108.0,4.53,,
1993.0,Paul Hutchins,Western Michigan,OT,76.4,347.0,10.0,34.13,,5.28,24.0,23.5,99.0,4.51,,
1993.0,Chris Hutchinson,Michigan,DE,74.0,247.0,9.0,30.88,,4.81,26.0,31.5,108.0,4.24,,11.59
1993.0,Qadry Ismail,Syracuse,WR,72.5,192.0,9.75,31.63,,4.49,,35.0,119.0,,,
1993.0,John James,Mississippi State,OT,74.5,290.0,9.5,34.0,,5.5,,23.0,91.0,4.84,,
1993.0,Tony James,Mississippi State,WR,68.9,190.0,8.25,30.38,,4.79,,31.0,106.0,4.13,,12.66
1993.0,Greg Jeffries,Virginia,CB,68.1,187.0,8.25,31.5,,,10.0,,,,,
1993.0,James Jett,West Virginia,WR,69.4,167.0,8.88,30.75,,4.49,,33.0,117.0,3.89,,11.3
1993.0,Antonio Johnson,Syracuse,WR,67.6,195.0,8.88,31.5,,4.51,,40.5,124.0,4.29,,11.49
1993.0,Keshon Johnson,Arizona,CB,69.9,177.0,8.5,30.38,,4.51,8.0,38.0,121.0,3.93,,11.11
1993.0,Kevin Johnson,Texas Southern,DT,73.3,306.0,10.25,33.63,,5.07,33.0,26.5,109.0,4.75,,
1993.0,Raylee Johnson,Arkansas,DE,75.0,241.0,10.25,34.13,,4.93,13.0,36.5,128.0,4.23,,12.24
1993.0,Marvin Jones,Florida State,ILB,73.1,237.0,9.38,33.0,,,,,,,,
1993.0,Mike Jones,Georgia,FS,74.4,223.0,10.0,31.88,,4.64,14.0,33.5,122.0,4.3,,11.49
1993.0,Rondell Jones,North Carolina,FS,73.8,210.0,10.25,33.75,,4.66,,38.5,126.0,4.29,,11.65
1993.0,Shawn Jones,Georgia Tech,CB,71.5,197.0,9.75,31.63,,4.63,,34.5,119.0,4.09,,
1993.0,Randy Jordan,North Carolina,RB,70.0,208.0,8.25,30.38,,4.46,15.0,35.0,119.0,4.2,,
1993.0,Yonel Jourdain,Southern Illinois,FB,71.4,206.0,9.75,32.0,,4.62,15.0,34.0,117.0,4.2,,11.36
1993.0,Todd Kelly,Tennessee,DE,72.0,259.0,9.75,33.13,,4.83,20.0,,,,,
1993.0,Lincoln Kennedy,Washington,OT,78.0,358.0,10.0,36.13,,,,,,,,
1993.0,Antonious Kimbrough,Jackson State (MS),WR,74.3,195.0,8.63,33.88,,4.63,,32.0,116.0,4.2,,11.41
1993.0,Terry Kirby,Virginia,RB,73.3,221.0,9.5,33.0,,4.64,18.0,38.0,120.0,4.14,,11.49
1993.0,Jon Kirksey,Cal State Sacramento,DT,75.4,368.0,9.13,32.13,,5.3,24.0,27.5,106.0,4.65,,
1993.0,David Klawitter,"Minnesota State, Mankatao",FS,73.4,201.0,8.63,31.75,,4.66,7.0,33.0,120.0,4.05,,11.34
1993.0,Lindsay Knapp,Notre Dame,C,77.4,286.0,9.88,33.0,,5.28,16.0,28.5,109.0,4.39,,
1993.0,Troy Kopp,Pacific (CA),QB,73.3,212.0,8.5,31.5,,5.12,,26.5,103.0,4.46,,
1993.0,Sean Lachapelle,UCLA,WR,75.5,205.0,9.0,30.88,,4.66,,35.0,123.0,4.12,,11.52
1993.0,Corbin Lacina,Augustana (SD),OT,75.0,302.0,11.75,34.38,,5.38,22.0,27.5,98.0,4.59,,
1993.0,Derrick Lassic,Alabama,RB,69.6,192.0,9.13,29.63,,,10.0,,,,,
1993.0,Toby Lawrence,Kansas State,OT,75.6,298.0,9.13,32.25,,5.36,22.0,26.0,102.0,4.8,,
1993.0,Brad Lebo,Montana,QB,75.1,228.0,10.75,33.13,,5.17,,27.5,103.0,4.62,,
1993.0,Burnie Legette,Michigan,FB,72.8,243.0,9.25,30.63,,4.93,24.0,28.5,109.0,4.4,,11.59
1993.0,Lance Lewis,Nebraska,FB,71.0,224.0,9.38,29.75,,4.62,14.0,34.5,111.0,4.0,,11.23
1993.0,Vernon Lewis,Pittsburgh,CB,70.5,193.0,9.5,31.38,,,14.0,37.0,132.0,,,
1993.0,Everett Lindsay,Mississippi,OG,76.0,296.0,9.0,32.25,,5.22,29.0,26.5,105.0,4.51,,
1993.0,Antonio London,Alabama,OLB,74.3,234.0,10.13,32.88,,,22.0,,,,,
1993.0,Keith Loneker,Kansas,OG,75.1,336.0,9.88,31.75,,5.43,30.0,25.5,97.0,4.83,,
1993.0,Paul Long,Ohio State,C,75.4,276.0,9.88,35.13,,5.28,20.0,27.5,110.0,4.51,,
1993.0,Jeff Loots,Southwest Minnesota,QB,73.0,192.0,9.63,31.13,,4.96,,27.5,104.0,4.28,,
1993.0,Chris Luneberg,West Chester (PA),OT,76.6,290.0,10.13,34.0,,5.24,26.0,26.5,102.0,4.63,,
1993.0,John Lynch,Stanford,SS,73.1,219.0,9.13,31.75,,,,,,,,
1993.0,Mitch Lyons,Michigan State,TE,76.3,251.0,10.63,31.38,,5.25,20.0,26.0,103.0,4.56,,12.95
1993.0,Rico Mack,Appalachian State (NC),OLB,75.8,237.0,9.5,32.88,,4.79,12.0,30.5,108.0,4.49,,12.37
1993.0,Jamie Martin,Weber State (UT),QB,74.4,210.0,9.88,32.25,,4.83,,31.0,115.0,4.3,,
1993.0,Shane Matthews,Florida,QB,74.6,196.0,8.88,31.63,,4.89,,32.0,105.0,4.37,,
1993.0,Devon Mcdonald,Notre Dame,OLB,75.8,240.0,9.0,34.75,,4.79,20.0,33.5,120.0,4.48,,11.76
1993.0,O.J. Mcduffie,Penn State,WR,70.1,191.0,10.13,31.75,,,,,,,,
1993.0,Tony Mcgee,Michigan,TE,75.9,246.0,10.63,32.63,,4.73,28.0,33.5,120.0,4.2,,11.65
1993.0,Karmeeley Mcgill,Notre Dame,OLB,74.3,235.0,9.5,33.5,,4.83,18.0,32.5,112.0,4.29,,11.85
1993.0,Stephen Mcguire,Miami (FL),RB,70.9,216.0,9.0,31.63,,4.89,13.0,30.5,108.0,4.63,,12.84
1993.0,Everette Mciver,East Carolina (NC),DE,77.3,345.0,11.25,33.25,,,,,,,,
1993.0,Richard Mckenzie,Penn State,OLB,74.3,227.0,10.25,33.75,,,22.0,,,,,
1993.0,Curt Mcmillian,Miami (OH),ILB,72.4,219.0,8.75,30.75,,4.83,16.0,28.5,106.0,4.32,,11.52
1993.0,Ryan Mcneil,Miami (FL),CB,72.4,185.0,10.25,32.75,,,,,,,,
1993.0,Natrone Means,North Carolina,RB,70.4,255.0,9.13,31.88,,,18.0,,,,,
1993.0,Joey Mickey,Oklahoma,TE,77.1,288.0,10.25,34.0,,,,,,,,
1993.0,Mike Middleton,Indiana,CB,70.1,210.0,9.38,30.63,,4.67,12.0,36.5,125.0,4.14,,
1993.0,Glyn Milburn,Stanford,RB,68.3,177.0,8.63,29.13,,,16.0,,,,,
1993.0,Carlton Miles,Florida,ILB,73.4,243.0,8.38,32.38,,,24.0,,,,,
1993.0,Alec Millen,Georgia,OT,78.8,280.0,10.25,34.0,,5.19,20.0,23.5,102.0,4.68,,
1993.0,Doug Miller,South Dakota State,OLB,75.6,227.0,9.13,32.75,,4.63,25.0,38.5,124.0,4.07,,11.46
1993.0,Maurice Miller,Wake Forest,OLB,74.6,223.0,9.38,32.38,,4.77,12.0,33.0,113.0,4.27,,12.14
1993.0,John Mills,Wake Forest,OLB,72.0,222.0,9.5,31.88,,4.76,22.0,30.0,114.0,4.34,,11.69
1993.0,Kevin Miniefield,Arizona State,CB,68.6,178.0,9.38,31.13,,4.65,8.0,34.5,120.0,4.28,,11.9
1993.0,Barry Minter,Tulsa (OK),OLB,74.3,236.0,10.5,33.88,,4.62,14.0,34.5,118.0,4.15,,11.75
1993.0,Rick Mirer,Notre Dame,QB,74.0,216.0,9.25,32.25,,,,,,,,
1993.0,Craig Mitter,Rutgers,RB,68.3,207.0,8.63,29.25,,4.76,22.0,,,,,
1993.0,Ron Moore,Pittsburgh State (KS),RB,70.1,226.0,9.75,32.63,,4.67,13.0,35.5,116.0,4.5,,11.49
1993.0,Darryl Morrison,Arizona,CB,70.9,185.0,9.38,30.88,,4.7,18.0,38.0,122.0,4.14,,11.81
1993.0,John Morton,Western Michigan,WR,71.9,186.0,9.75,31.25,,4.39,,36.5,130.0,4.3,,11.09
1993.0,Henderson Mosely,Central State (OH),QB,72.6,241.0,9.88,34.25,,4.87,,31.5,105.0,4.76,,
1993.0,Adrian Murrell,West Virginia,RB,70.3,206.0,8.75,31.5,,4.59,12.0,33.5,117.0,4.17,,11.4
1993.0,Lorenzo Neal,Frenso State (CA),FB,70.4,236.0,10.25,30.25,,4.84,27.0,30.5,104.0,4.38,,12.8
1993.0,Eric Nelson,Memphis,FS,74.6,211.0,10.0,32.88,,,13.0,,,,,
1993.0,Royce Nelson,Nicholls State (LA),OT,75.8,315.0,11.5,35.0,,,,,,,,
1993.0,Tony Nichols,San Diego State,OT,75.6,295.0,10.13,32.75,,5.69,16.0,23.0,95.0,5.05,,
1993.0,Derrick Oden,Alabama,OLB,71.0,230.0,8.25,32.13,,,24.0,,,,,
1993.0,Robert Oneal,Clemson,FS,72.9,194.0,9.13,33.0,,4.68,13.0,35.5,123.0,,,
1993.0,Shane Pahukoa,Washington,FS,74.6,198.0,9.0,32.5,,4.73,10.0,31.5,116.0,4.19,,11.22
1993.0,Lonnie Palelei,Nevada Las Vegas,OG,75.3,324.0,10.25,32.75,,5.27,28.0,30.0,109.0,4.85,,
